metric,method_a,method_b,mean_a,mean_b,delta,wilcoxon_p,A12,significant_p05
heldout_uniform_mean,most_played_baseline,RANDOM_SEARCH,0.49375819845373253,0.5175495093500577,-0.02379131089632519,1.0,0.0,False
heldout_uniform_mean,most_played_baseline,GREEDY_HILLCLIMB,0.49375819845373253,0.5247484652520761,-0.030990266798343546,1.0,0.0,False
heldout_uniform_mean,most_played_baseline,STATIC,0.49375819845373253,0.5253964365247327,-0.031638238071000135,1.0,0.0,False
heldout_uniform_mean,most_played_baseline,COEVOLVE,0.49375819845373253,0.5254052394324571,-0.03164704097872456,1.0,0.0,False
heldout_uniform_mean,RANDOM_SEARCH,GREEDY_HILLCLIMB,0.5175495093500577,0.5247484652520761,-0.007198955902018356,1.0,0.0,False
heldout_uniform_mean,RANDOM_SEARCH,STATIC,0.5175495093500577,0.5253964365247327,-0.007846927174674945,1.0,0.0,False
heldout_uniform_mean,RANDOM_SEARCH,COEVOLVE,0.5175495093500577,0.5254052394324571,-0.00785573008239937,1.0,0.0,False
heldout_uniform_mean,GREEDY_HILLCLIMB,STATIC,0.5247484652520761,0.5253964365247327,-0.0006479712726565889,1.0,0.5,False
heldout_uniform_mean,GREEDY_HILLCLIMB,COEVOLVE,0.5247484652520761,0.5254052394324571,-0.0006567741803810145,1.0,0.5,False
heldout_uniform_mean,STATIC,COEVOLVE,0.5253964365247327,0.5254052394324571,-8.802907724425602e-06,1.0,0.5,False
heldout_worst_band,most_played_baseline,RANDOM_SEARCH,0.48935772362909824,0.5126899973264301,-0.023332273697331818,1.0,0.0,False
heldout_worst_band,most_played_baseline,GREEDY_HILLCLIMB,0.48935772362909824,0.5193960850826516,-0.03003836145355332,1.0,0.0,False
heldout_worst_band,most_played_baseline,STATIC,0.48935772362909824,0.5196026510877074,-0.030244927458609183,1.0,0.0,False
heldout_worst_band,most_played_baseline,COEVOLVE,0.48935772362909824,0.5212263479192188,-0.031868624290120606,1.0,0.0,False
heldout_worst_band,RANDOM_SEARCH,GREEDY_HILLCLIMB,0.5126899973264301,0.5193960850826516,-0.0067060877562215016,1.0,0.0,False
heldout_worst_band,RANDOM_SEARCH,STATIC,0.5126899973264301,0.5196026510877074,-0.006912653761277365,1.0,0.0,False
heldout_worst_band,RANDOM_SEARCH,COEVOLVE,0.5126899973264301,0.5212263479192188,-0.008536350592788788,1.0,0.0,False
heldout_worst_band,GREEDY_HILLCLIMB,STATIC,0.5193960850826516,0.5196026510877074,-0.00020656600505586376,1.0,0.5,False
heldout_worst_band,GREEDY_HILLCLIMB,COEVOLVE,0.5193960850826516,0.5212263479192188,-0.0018302628365672868,1.0,0.0,False
heldout_worst_band,STATIC,COEVOLVE,0.5196026510877074,0.5212263479192188,-0.001623696831511423,1.0,0.0,False
