gen,repertoire_diversity,opponent_diversity,hof_size
0,0.6402612861500098,0.45742953730922203,5.0
1,0.7977696359500495,0.43630585575356967,5.0
2,0.8248858901776709,0.4143188538082015,5.0
3,0.8036674486046789,0.4114378985595663,5.0
4,0.7510247015664469,0.4040934623564995,5.0
5,0.7000810874580673,0.40256973076793806,5.0
6,0.638758994996903,0.39959085751710893,5.0
7,0.6024426035764247,0.401488892493319,5.0
8,0.5880589080790675,0.405924229403846,5.0
9,0.5596600351182973,0.39204996657302255,5.0
10,0.5315760101838986,0.39794645113219074,5.0
11,0.5018948194559952,0.4006586372132696,5.0
12,0.4828955606178355,0.4091216949478525,5.0
13,0.48406121389223394,0.3935831964994899,5.0
14,0.46845956861021526,0.4000398853605089,5.0
15,0.45593148772078274,0.39708547336672834,5.0
16,0.4710808529526486,0.39287066903965384,5.0
17,0.4709637485406613,0.3931402017450587,5.0
18,0.4827175850686782,0.3962079128433013,5.0
19,0.4752641280735011,0.39718745993376864,5.0
20,0.458347193132152,0.3962984828323665,5.0
21,0.44593614892298244,0.4066768049436816,5.0
22,0.44862636439952386,0.4024965559270245,5.0
23,0.44007636450343884,0.4085298022744803,5.0
24,0.43452384092837887,0.4078382717816578,5.0
25,0.4276512031311214,0.41077770240343864,5.0
26,0.395036678648052,0.41022294468972104,5.0
27,0.39896277577403594,0.40683863210600996,5.0
28,0.3906767654961109,0.40618064337402177,5.0
29,0.39026250479368313,0.40487372321576937,5.0
30,0.3991688045814138,0.40664098200079507,5.0
31,0.39445543733593313,0.3952428868918684,5.0
32,0.4042196597050189,0.4012002685110039,5.0
33,0.3846866870452058,0.4010107493170119,5.0
34,0.37601418234215434,0.4071951069434308,5.0
35,0.3859762344591083,0.40447608346982306,5.0
36,0.3737722926337141,0.39776409117547085,5.0
37,0.37861739080275586,0.4027858674446744,5.0
38,0.38597042451539954,0.4086172003100895,5.0
39,0.3792703635972562,0.41477793536375407,5.0
40,0.38116269961839155,0.4116358060771207,5.0
41,0.3649778332593334,0.410503644387731,5.0
42,0.36997390061642405,0.4117921056807369,5.0
43,0.3540311946842525,0.4029319574252795,5.0
44,0.36053717780435396,0.41244303770464497,5.0
45,0.3576369885200012,0.4007678931520706,5.0
46,0.3358950703714421,0.4104415487817896,5.0
47,0.3396562089182462,0.4030877475709264,5.0
48,0.34332989118744023,0.4136439976387748,5.0
49,0.3400474350686433,0.40188486213231056,5.0
