gen,repertoire_diversity,opponent_diversity,hof_size
0,0.8278655048975573,0.49316877375503015,10.0
1,0.8429209937149492,0.49834840866012725,10.0
2,0.829206154041446,0.48732633341740317,10.0
3,0.7975336723047366,0.4881485356726112,10.0
4,0.7596224709564895,0.49556347285956714,10.0
5,0.728618801204023,0.49925280218724954,10.0
6,0.6766927908141975,0.49175433295737053,10.0
7,0.6180138128618875,0.48751168965598674,10.0
8,0.610673478449572,0.48281034760317726,10.0
9,0.5882844023279936,0.48070217076160165,10.0
10,0.5576577524677062,0.48596353868086517,10.0
11,0.542818760158436,0.48354614076845176,10.0
12,0.5348707498909878,0.4968357328900023,10.0
13,0.5284693859114384,0.49730950564825466,10.0
14,0.4823985856498315,0.4873187547517607,10.0
15,0.4656114401854953,0.4951642414522824,10.0
16,0.4510784604303489,0.48917383771960943,10.0
17,0.4517007848366866,0.4912537411811503,10.0
18,0.42966857045702317,0.4932928598385033,10.0
19,0.42960413875508774,0.4935411742174038,10.0
20,0.44647267348869824,0.493510930339505,10.0
21,0.43996946084368166,0.48792026706528,10.0
22,0.44434437146584743,0.4870121219382372,10.0
23,0.41410626823295654,0.4867808983215364,10.0
24,0.44416938288356295,0.4850700681669753,10.0
25,0.43047066570216413,0.47476937691731863,10.0
26,0.4266886323742096,0.4848393514200421,10.0
27,0.4064921610033444,0.4860111829601808,10.0
28,0.40908581252666754,0.49433477487742594,10.0
29,0.4464032847169211,0.4998084929214452,10.0
30,0.3984160988633751,0.48063317118341736,10.0
31,0.4090462577948866,0.4887288059539554,10.0
32,0.4206813187915663,0.4997886515290645,10.0
33,0.3897570555573699,0.501564047118853,10.0
34,0.4248758067935977,0.4862221777958712,10.0
35,0.4132638285972494,0.4956825976709362,10.0
36,0.42851136098607095,0.48596782610416245,10.0
37,0.4133337202621495,0.4828752573572922,10.0
38,0.40828047451455884,0.48322003275307657,10.0
39,0.40944920220576136,0.47670929819156443,10.0
40,0.40907004890260795,0.48222205437272847,10.0
41,0.39885888826413113,0.4934089652690574,10.0
42,0.40121373499361135,0.49202323093183054,10.0
43,0.36417933265405705,0.49635231039724587,10.0
44,0.4107449220510081,0.4880857989953596,10.0
45,0.440500040735283,0.48868655423108714,10.0
46,0.3875837025990278,0.4777384601671682,10.0
47,0.4290934208420909,0.4948547894955003,10.0
48,0.40369776178356315,0.4958253981319014,10.0
49,0.41951492780892535,0.49642749730736246,10.0
