gen,repertoire_diversity,opponent_diversity,hof_size
0,0.8555002492367502,0.5180426981113574,10.0
1,0.8667977050351011,0.5166510595260083,10.0
2,0.8542165187753371,0.5157339188511696,10.0
3,0.8347078517905683,0.5130740106065002,10.0
4,0.794261494692717,0.5163503703914168,10.0
5,0.7309417458022333,0.49909857473986113,10.0
6,0.6520656880449512,0.5091064976023433,10.0
7,0.5996205317535159,0.5165521456551179,10.0
8,0.536224013447103,0.510870607215017,10.0
9,0.5529386392350577,0.5160900952038062,10.0
10,0.531321250139394,0.4987725678071924,10.0
11,0.5127280770433902,0.504961903707641,10.0
12,0.5335889772970357,0.5214567654028924,10.0
13,0.523461721575121,0.5055673632355205,10.0
14,0.5331061641222056,0.517158385952209,10.0
15,0.501423421958599,0.5194330238073916,10.0
16,0.5198813075465482,0.5145784756495153,10.0
17,0.4710590966814128,0.5091150090619064,10.0
18,0.5026541008721193,0.5191386754876617,10.0
19,0.49996406719018677,0.5152169928588448,10.0
20,0.5187889155754477,0.5045603552352501,10.0
21,0.4988737363417825,0.49786442657036606,10.0
22,0.4757709908526484,0.5147306014160347,10.0
23,0.4739554384927906,0.5232140881317214,10.0
24,0.46267677868328055,0.5228538963846396,10.0
25,0.5260401548859238,0.5102392180544661,10.0
26,0.5246524743946684,0.5114757500373707,10.0
27,0.4215886074054426,0.5168512273604094,10.0
28,0.4938873426796767,0.5117120863478607,10.0
29,0.48438619979830455,0.5127334325551172,10.0
30,0.4512262621647726,0.5214474115021616,10.0
31,0.47950952585236833,0.5171674423357773,10.0
32,0.4950958214587663,0.5104327446927542,10.0
33,0.43614106934968383,0.5145703275777822,10.0
34,0.5090974196465176,0.5203908470132196,10.0
35,0.4741247837991048,0.5203479490831903,10.0
36,0.46690360439163037,0.5255610957496525,10.0
37,0.49626204299424853,0.5139412025928977,10.0
38,0.47075358601397377,0.5202620597330243,10.0
39,0.4876415831392932,0.5049997213110894,10.0
40,0.48467935574636195,0.5162506032832165,10.0
41,0.44781156792245563,0.5165263649984376,10.0
42,0.508780306770842,0.5115611996000256,10.0
43,0.43492089760662667,0.5066486704105486,10.0
44,0.4823360734135302,0.49873792769516195,10.0
45,0.528925438406067,0.5176385539412744,10.0
46,0.4815520998813695,0.5083349880989779,10.0
47,0.40717503446848646,0.5196990157572752,10.0
48,0.543143095929192,0.5077460162535866,10.0
49,0.46952573181409385,0.5117255348541996,10.0
50,0.454853856789063,0.5052542212726592,10.0
51,0.4791972930656231,0.5129560738877144,10.0
52,0.48144546756748013,0.5155378422322715,10.0
53,0.48431743442315406,0.521815635160908,10.0
54,0.50299972818342,0.5151532697229205,10.0
55,0.37678458117171115,0.5006071441288529,10.0
56,0.5506566577482572,0.515931495760774,10.0
57,0.432150050751055,0.5158752758289262,10.0
58,0.4735199330949936,0.5097353190473466,10.0
59,0.48611501649547395,0.5101855644218617,10.0
60,0.45356311681744227,0.5131351559818863,10.0
61,0.4049566747251937,0.5103676916616643,10.0
62,0.505403836696045,0.519224481786255,10.0
63,0.5079130269072143,0.5265381726346076,10.0
64,0.4164244242597271,0.5116687010235224,10.0
65,0.5066349047757217,0.508439858577074,10.0
66,0.47465893125653746,0.5131327625625066,10.0
67,0.489237019520351,0.499431037649742,10.0
68,0.4622020537078419,0.5127574761445002,10.0
69,0.511735123902912,0.515210242038741,10.0
70,0.514979247045666,0.5028065926549987,10.0
71,0.4424742578241814,0.5124106361627482,10.0
72,0.4767007455580424,0.5220478576176549,10.0
73,0.4793119233077594,0.5186295608018641,10.0
74,0.44849341819053906,0.5202474633145687,10.0
75,0.4775067276998899,0.5124696214826766,10.0
76,0.47847077723537407,0.5022333073849924,10.0
77,0.4871671416598828,0.5112421934742634,10.0
78,0.43419698814419505,0.5122585768950482,10.0
79,0.4677713428441334,0.5258793115282734,10.0
80,0.46985327906858854,0.5188737367180362,10.0
81,0.457151585814544,0.5139607686066276,10.0
82,0.5210463265928381,0.5202385770468778,10.0
83,0.44554301281286673,0.5237401495158389,10.0
84,0.5336830742629408,0.5198911727210711,10.0
85,0.42122460800184314,0.5114117969094596,10.0
86,0.49411075809601346,0.5088392754974042,10.0
87,0.4492859189039017,0.5000954877045951,10.0
88,0.4917092771668633,0.5279326146914839,10.0
89,0.4926488543935416,0.5049911872100317,10.0
90,0.44732858382938956,0.5096718360399098,10.0
91,0.5124087053451883,0.5189755623049607,10.0
92,0.4300055862873523,0.5111713504674793,10.0
93,0.4507736447858311,0.5125626326674546,10.0
94,0.4630389173184179,0.521495082900183,10.0
95,0.5077218548226318,0.513791849807255,10.0
96,0.5113665874949105,0.5112568779066746,10.0
97,0.44473257118352166,0.5251161115482856,10.0
98,0.45190448069998185,0.5238653427614699,10.0
99,0.49766990563915303,0.510445215592128,10.0
