metric,method_with,method_without,mean_with,mean_without,delta,wilcoxon_p,A12,significant_p05
heldout_uniform_mean,STATIC,STATIC_NOCLOSURE,0.5263087490964433,0.5036948290548781,0.02261392004156526,1.0,1.0,False
heldout_uniform_mean,COEVOLVE,COEVOLVE_NOCLOSURE,0.52522133625687,0.5036948290548781,0.021526507201991896,0.75,1.0,False
heldout_worst_band,STATIC,STATIC_NOCLOSURE,0.5200180008795431,0.5022782823415787,0.01773971853796441,0.5,1.0,False
heldout_worst_band,COEVOLVE,COEVOLVE_NOCLOSURE,0.5200747152341819,0.5022782823415787,0.017796432892603242,0.25,1.0,False
