gen,repertoire_diversity,opponent_diversity,hof_size
0,0.8623243259456251,0.44421232853021797,10.0
1,0.8672218584238708,0.4112526751978523,10.0
2,0.8129554682715758,0.3762328974203481,10.0
3,0.7425731609174697,0.3548919751202339,10.0
4,0.6987116104438421,0.34989469622423086,10.0
5,0.6194640889408248,0.31928368017182984,10.0
6,0.49699971900701484,0.3178129116530806,10.0
7,0.45674573293782483,0.30689161497309947,10.0
8,0.45349845775362657,0.3185388704813918,10.0
9,0.455446027920188,0.2993731186254673,10.0
10,0.42394525337207933,0.3103618274652976,10.0
11,0.41465563643957565,0.3145464078098363,10.0
12,0.3607327128471,0.3204985119191728,10.0
13,0.3927359186068547,0.3312426206514503,10.0
14,0.33297515818967355,0.346119676542379,10.0
15,0.34543487774796944,0.34224615376683243,10.0
16,0.3299728577047223,0.34153875620421276,10.0
17,0.3231132511839394,0.32980267323398266,10.0
18,0.34237000727692823,0.3240313724395642,10.0
19,0.330521395350205,0.32692447325005225,10.0
20,0.3073232988012732,0.308492437308939,10.0
21,0.24317865880090214,0.3104323777421946,10.0
22,0.33859966547845116,0.32150992653998994,10.0
23,0.25812316132137253,0.3184458156285418,10.0
24,0.31510507086034223,0.31620803127207014,10.0
25,0.32472203845937,0.3142707070861194,10.0
26,0.3625506562634249,0.31896425432106584,10.0
27,0.321725343260487,0.3246006584051257,10.0
28,0.30799382198305586,0.333771988772048,10.0
29,0.2955979097244677,0.31770221179734626,10.0
30,0.2717164233346738,0.3182806610840307,10.0
31,0.27718273296095836,0.30937021858685176,10.0
32,0.2178705707785825,0.3175543902265845,10.0
33,0.39704180198117794,0.3141533962099187,10.0
34,0.27656423461659396,0.301941222661466,10.0
35,0.32455809718355555,0.29965853903597717,10.0
36,0.2557399008172581,0.29511581440491574,10.0
37,0.23691520371066435,0.29892032049733736,10.0
38,0.29403885485663267,0.3076189675458553,10.0
39,0.23373063186591,0.31469965353837587,10.0
40,0.26798475837596225,0.3229784581572855,10.0
41,0.3018074780448416,0.31276020930641846,10.0
42,0.18689489011238378,0.32634161547137247,10.0
43,0.23569563993220502,0.3222994377166588,10.0
44,0.2126141031223002,0.2971976806453677,10.0
45,0.23577215006893737,0.2925318880307674,10.0
46,0.26912197992711084,0.31421208673841017,10.0
47,0.2771691242537897,0.31800988909984285,10.0
48,0.2184311594516097,0.32779626988679733,10.0
49,0.23915871561236526,0.33401858204949525,10.0
50,0.16597290968508013,0.32066599125057843,10.0
51,0.22549586090297527,0.32658236526568324,10.0
52,0.18584880513578886,0.3243310942354478,10.0
53,0.2130534438945224,0.3323538427071426,10.0
54,0.19872364290891123,0.309576683227637,10.0
55,0.21448218618356862,0.30831211471111003,10.0
56,0.16942747880577771,0.3058582728504439,10.0
57,0.24878562691634445,0.3108655480778464,10.0
58,0.23352350328348204,0.3168755285733544,10.0
59,0.17987414531764126,0.32273302393932335,10.0
