gen,repertoire_diversity,opponent_diversity,hof_size
0,0.8658787726660925,0.41841937507464594,10.0
1,0.8714013574497177,0.33618354782842663,10.0
2,0.8142043910698412,0.32735022775053585,10.0
3,0.726839734044478,0.3161343699653648,10.0
4,0.6792030942664,0.24905630703480772,10.0
5,0.5633699404818283,0.23053349270996493,10.0
6,0.4656045171476893,0.23505571856447835,10.0
7,0.4593234118223926,0.2504722911070202,10.0
8,0.40418288507656647,0.26819414027176114,10.0
9,0.4723936003488727,0.2582110774341967,10.0
10,0.5152513950098773,0.25905696330671324,10.0
11,0.4778930272982645,0.2640060995615235,10.0
12,0.49530091708325286,0.2851497579015017,10.0
13,0.5292099744948574,0.3005868493569624,10.0
14,0.48878029478003887,0.2766631337720463,10.0
15,0.4548189170959132,0.2740287150411031,10.0
16,0.40754760004029056,0.279599900662262,10.0
17,0.42518008483638403,0.27503868190457115,10.0
18,0.4299019294691924,0.28735712494355936,10.0
19,0.36262978960202213,0.27657427003165624,10.0
20,0.4652488915802963,0.23092032113723718,10.0
21,0.45708736724358523,0.25575125211948596,10.0
22,0.46659274989569477,0.27817485551188054,10.0
23,0.4782085565178236,0.26479606062230504,10.0
24,0.46335092772152386,0.24298564237515297,10.0
25,0.4808759668456682,0.2692316999154588,10.0
26,0.41842949243927996,0.28545966453726734,10.0
27,0.3904426123607828,0.26667897191667217,10.0
28,0.4615420891166974,0.3232142930459809,10.0
29,0.3925630372901367,0.29382039127794857,10.0
30,0.41631837544197714,0.2811985108353861,10.0
31,0.37225565681165407,0.2660145309788246,10.0
32,0.34657022781467767,0.2654291197225363,10.0
33,0.37835632168521866,0.29600018469666606,10.0
34,0.3669234029871381,0.31625703545148226,10.0
35,0.309233165169777,0.3058697274422813,10.0
36,0.3660969348419684,0.2909992897085035,10.0
37,0.32216887619726453,0.275559214294017,10.0
38,0.3057617913009297,0.2732320838085619,10.0
39,0.31139971685145684,0.29970529668875856,10.0
40,0.26348426099860817,0.3227661279166958,10.0
41,0.2198235555072837,0.3073341413856894,10.0
42,0.5241219777023407,0.30472495037254893,10.0
43,0.2838036946586893,0.2976774913915151,10.0
44,0.1782081976517513,0.2615059945464148,10.0
45,0.564229965370289,0.2786205331277797,10.0
46,0.3428644535759089,0.27244972833418735,10.0
47,0.24072757279377105,0.2937062043388404,10.0
48,0.5272554383137069,0.32271368191894734,10.0
49,0.3335267912231611,0.29240964142445564,10.0
50,0.3018268268970136,0.2520811225162587,10.0
51,0.21405190242473726,0.25241733736276584,10.0
52,0.5027791257538076,0.2657854367809031,10.0
53,0.27221044679433354,0.2945777028981377,10.0
54,0.20532650530013433,0.30604473575393,10.0
55,0.5274709749801617,0.2989811204834325,10.0
56,0.30816096951943883,0.32003033595628805,10.0
57,0.19139158468937895,0.30948056510142186,10.0
58,0.5498006698339304,0.3207383673095783,10.0
59,0.372814637145215,0.3305891610248244,10.0
60,0.2648601718577251,0.2982070007219128,10.0
61,0.18470926414669603,0.26600728620718134,10.0
62,0.5122781136026486,0.2794991549263985,10.0
63,0.3467141408702274,0.2952868998458483,10.0
64,0.24614416397507116,0.3020424987672603,10.0
65,0.50974613842219,0.3002637322946649,10.0
66,0.35470343830501183,0.27749056579303033,10.0
67,0.2514867963328023,0.27081844940646715,10.0
68,0.24433645848351293,0.2415004393751247,10.0
69,0.5147240381420186,0.2549742655536048,10.0
70,0.23800891822981643,0.2650003805806516,10.0
71,0.4812260207515987,0.28315346487103205,10.0
72,0.26383375207292664,0.264089019895415,10.0
73,0.24967055336388508,0.2826283086888211,10.0
74,0.5423416462051598,0.26272098387280846,10.0
75,0.3267884039775432,0.27388276424243096,10.0
76,0.22825523591221358,0.24625525991212582,10.0
77,0.49651010551396907,0.260956771949235,10.0
78,0.32036859265751616,0.27706207205125094,10.0
79,0.25986399214425676,0.2725403012398001,10.0
