gen,repertoire_diversity,opponent_diversity,hof_size
0,0.7927807422739458,0.38989812382813954,10.0
1,0.7774156908079257,0.36672047667617114,10.0
2,0.7756548690387648,0.3334423055446971,10.0
3,0.7621415019799684,0.33132147160263425,10.0
4,0.7380679302970595,0.3276834663774093,10.0
5,0.703945958250798,0.31809953964127813,10.0
6,0.5889523306579758,0.32456229494773237,10.0
7,0.5658724610250006,0.31962532507471786,10.0
8,0.49843495014424566,0.30479215010573246,10.0
9,0.45908107696870737,0.2914086276837947,10.0
10,0.4611800670791508,0.2757694651775454,10.0
11,0.42120437874748495,0.27354302432077826,10.0
12,0.3672241337935894,0.2783020243817511,10.0
13,0.28446110458309637,0.27526648879386745,10.0
14,0.4615956663858055,0.2987647138775985,10.0
15,0.34667428794256444,0.29966423712071566,10.0
16,0.3208070301503366,0.28838344916030256,10.0
17,0.3181918806816766,0.28366650518391295,10.0
18,0.31927540833183077,0.28400327245341495,10.0
19,0.33931441734027645,0.2619711468966074,10.0
20,0.34729715332511246,0.2881144195433764,10.0
21,0.33461806192936727,0.2943947222336101,10.0
22,0.2966047201098245,0.2795374544228574,10.0
23,0.2848461425196125,0.27083739131728973,10.0
24,0.45399418064542685,0.2856416110827195,10.0
25,0.31242065237858907,0.29755477579029316,10.0
26,0.43874871307865515,0.2796310106326767,10.0
27,0.3221030133787942,0.288523631959281,10.0
28,0.2539138952775162,0.2971130570985633,10.0
29,0.3718609733638796,0.29900963145481235,10.0
30,0.4531085461420505,0.3144358353523071,10.0
31,0.3633346673071683,0.3160558378501789,10.0
32,0.34719945261522966,0.29171993986033784,10.0
33,0.32108666894908766,0.2683511829999885,10.0
34,0.3305039756828472,0.2923635387346806,10.0
35,0.27248216797629154,0.3020292542651284,10.0
36,0.39444035801922683,0.30675301424334755,10.0
37,0.29254246670187917,0.3040827571719432,10.0
38,0.27025413582191665,0.2886505658227113,10.0
39,0.35789694512854575,0.2669276347863243,10.0
40,0.22897021718584748,0.26718357387237457,10.0
41,0.37335344920869706,0.2681540288968604,10.0
42,0.38016606732778757,0.2514641843740768,10.0
43,0.1686785833880678,0.25382874623104335,10.0
44,0.44777507220355106,0.2616224750657137,10.0
45,0.26964391144754096,0.2707072836537237,10.0
46,0.328308325457882,0.28945616075579345,10.0
47,0.3747530743601241,0.27084846194632456,10.0
48,0.4206977331129113,0.2757947484641574,10.0
49,0.3075688575498571,0.2891204440060925,10.0
50,0.2737970811298055,0.29477574917617677,10.0
51,0.2285215049459866,0.2738128808407182,10.0
52,0.31630879595997885,0.28001504915969644,10.0
53,0.38251041916670253,0.2856232411547035,10.0
54,0.4604888290559951,0.2762448834560197,10.0
55,0.3332472661322126,0.30342048434540375,10.0
56,0.17985358016000247,0.3125289036341077,10.0
57,0.49265682577779335,0.30361133934010104,10.0
58,0.313928268269995,0.2908976418968009,10.0
59,0.20829060257925552,0.293007261074819,10.0
60,0.4674108686852448,0.28570791503760706,10.0
61,0.30760687618020205,0.28055755971411345,10.0
62,0.3492029642044179,0.2746742100369992,10.0
63,0.3465497135864723,0.27828117716318,10.0
64,0.3969468033107719,0.2770053827495852,10.0
65,0.227236272541511,0.28122059787923304,10.0
66,0.47604135439162726,0.31407541575552056,10.0
67,0.28644457780483185,0.3301051953755101,10.0
68,0.3560816159244957,0.32904176137451047,10.0
69,0.30042191235819465,0.3268868095527919,10.0
70,0.3084883834074146,0.26701736737490156,10.0
71,0.2919890712949586,0.2818980493505292,10.0
72,0.3347315352276198,0.2893931359243429,10.0
73,0.1262710030644572,0.2783619570372581,10.0
74,0.45646470304125153,0.28743668739263395,10.0
75,0.16743657333063128,0.2872757943503509,10.0
76,0.33100204331693556,0.2926381243045362,10.0
77,0.3080601551520228,0.2977221147582164,10.0
78,0.37071884005718625,0.2955278231342123,10.0
79,0.13784937791300444,0.3022771080600761,10.0
80,0.4499931663781409,0.2919184285014019,10.0
81,0.19167931888215345,0.28420710270420646,10.0
82,0.45304690187938956,0.28176097956545604,10.0
83,0.22508060115225076,0.28568959324831134,10.0
84,0.28244309785536975,0.2912319245540569,10.0
85,0.32080438359159885,0.28877543151105733,10.0
86,0.306229015971499,0.304649700306602,10.0
87,0.32370883361319025,0.27327642848537437,10.0
88,0.3667961315325175,0.2737554971352859,10.0
89,0.18903850109369139,0.26853206493892356,10.0
90,0.42443239691375934,0.2443542801219504,10.0
91,0.15792569969432324,0.27779949068478216,10.0
92,0.4161199252612362,0.2944249007451675,10.0
93,0.20988692360411632,0.2768552992654151,10.0
94,0.2986821058724767,0.2576534509272772,10.0
95,0.36544525274399925,0.26884533625211054,10.0
96,0.14280592605445733,0.26783334078335996,10.0
97,0.4616829133023778,0.2720444760622593,10.0
98,0.21514927670246126,0.2588622999274902,10.0
99,0.44906830501624406,0.2639207227059406,10.0
