gen,repertoire_diversity,opponent_diversity,hof_size
0,0.8495577597724786,0.4536531014481982,10.0
1,0.846982352895588,0.4273606234173838,10.0
2,0.7634363578577334,0.4186785606006117,10.0
3,0.6384293011917397,0.42571752421785625,10.0
4,0.5196273617646376,0.4083387884651969,10.0
5,0.5017904158945858,0.4164264218122593,10.0
6,0.5461811196154461,0.4279496363365653,10.0
7,0.44910790699895886,0.42306913013942654,10.0
8,0.3615816420473859,0.4357910627696973,10.0
9,0.36241559577019977,0.4215789984669483,10.0
10,0.4034962775692271,0.43015093344623934,10.0
11,0.41465902823890166,0.4162410640012252,10.0
12,0.4578116674953451,0.40784727384919117,10.0
13,0.36275035511724313,0.41364946531884783,10.0
14,0.45027378697528864,0.4135614075599423,10.0
15,0.2691123361175601,0.42989140160593314,10.0
16,0.40797025784321084,0.412361177232487,10.0
17,0.35001938955874023,0.4102110900084169,10.0
18,0.3510303337501749,0.4234886308640643,10.0
19,0.3758083610095747,0.4239886694039131,10.0
20,0.29794686652302504,0.44395650219252863,10.0
21,0.33233963382481957,0.45474575607407963,10.0
22,0.3358063595292617,0.4814991303335536,10.0
23,0.38292339899228134,0.44109095028061285,10.0
24,0.36950246447160096,0.44802191203819025,10.0
25,0.3070699578537005,0.45224662303798746,10.0
26,0.3716053041479169,0.452433310424137,10.0
27,0.27948323469582315,0.4256395998143609,10.0
28,0.4352509190327412,0.43027237819906067,10.0
29,0.23548900667208766,0.4302146724859954,10.0
30,0.3808338817651983,0.41866532102953435,10.0
31,0.26328081075574955,0.43620858482111446,10.0
32,0.38579977348029443,0.42939559218137574,10.0
33,0.2669712301197623,0.4435557337274811,10.0
34,0.3746999140758437,0.4443852654151598,10.0
35,0.31528914290274046,0.4541255123461818,10.0
36,0.35376503133941545,0.4431497850260241,10.0
37,0.3341692637913883,0.46567194384676835,10.0
38,0.25863207593801546,0.4553478137066376,10.0
39,0.4287959946608909,0.45591313286162627,10.0
40,0.25478180214266727,0.44237402351248384,10.0
41,0.36651626849142993,0.415750850157112,10.0
42,0.29891855935785083,0.41732981023130195,10.0
43,0.38677588823462183,0.4185487531358813,10.0
44,0.2694322856535826,0.43698324130664823,10.0
45,0.36954355683077783,0.41078473396837945,10.0
46,0.3194539711220816,0.4251149189654912,10.0
47,0.2608851662311717,0.4304636147618187,10.0
48,0.2748249502151503,0.4305703549753811,10.0
49,0.3226884807627432,0.4275221185256548,10.0
50,0.2594214792443039,0.4179354564179506,10.0
51,0.33003017388822753,0.43646133649588004,10.0
52,0.25828322627903233,0.42595297267048193,10.0
53,0.3411655170018487,0.44345659089147843,10.0
54,0.30595011976333886,0.4496544043552345,10.0
55,0.33758639007762514,0.4560567730670358,10.0
56,0.3046652329870242,0.44884345977650153,10.0
57,0.2749472675063459,0.4610951899104099,10.0
58,0.38952902191431554,0.4174494474097134,10.0
59,0.3189448168742821,0.4281880268732496,10.0
60,0.2609411831877388,0.4141969160418233,10.0
61,0.36315688231642207,0.4538134208883804,10.0
62,0.35222497955245463,0.4306336223146248,10.0
63,0.28493250526744307,0.435572620645564,10.0
64,0.3116313365091533,0.42622802474294696,10.0
65,0.28942340296526475,0.3981844493381511,10.0
66,0.3509232768635617,0.41819876331694017,10.0
67,0.2812461096308563,0.4332244446849948,10.0
68,0.35839113640899967,0.4504817441587787,10.0
69,0.282136917447657,0.4344652745904929,10.0
70,0.3176664774060703,0.44835515153314826,10.0
71,0.27806418372733704,0.4249013049770053,10.0
72,0.3768160027033046,0.4205812850737667,10.0
73,0.3263185806553106,0.43120044063709295,10.0
74,0.3049208377734642,0.44092299298192883,10.0
75,0.35951465316072734,0.4316415250403255,10.0
76,0.3568704850317745,0.4301447064837028,10.0
77,0.31005806059560187,0.4220948645094536,10.0
78,0.30984033104257486,0.44277655044393116,10.0
79,0.2973225498247906,0.44001407563277334,10.0
80,0.2902880652828303,0.42313164264624614,10.0
81,0.3521428395186118,0.42741982825627056,10.0
82,0.30247123792044744,0.43656434168147457,10.0
83,0.3588989128592535,0.41859118749997626,10.0
84,0.3152749843874695,0.44358476883578557,10.0
85,0.32934218435914275,0.44083849418978893,10.0
86,0.307803121562613,0.4150387322460469,10.0
87,0.27087696054065824,0.4241055870177727,10.0
88,0.35001714032685016,0.4261028341698546,10.0
89,0.27657298851500817,0.4414436639210598,10.0
90,0.3509640143395272,0.4380573881098185,10.0
91,0.2801397099963962,0.42109087264328016,10.0
92,0.3308102234402776,0.4442265144457565,10.0
93,0.26337254798180576,0.46166198732910135,10.0
94,0.4014909447750171,0.4415245523740442,10.0
95,0.2148493267918005,0.4293676422355156,10.0
96,0.40982028059847975,0.4423279543026662,10.0
97,0.26708401406868026,0.44167746353339965,10.0
98,0.3787837675322429,0.44341863769664425,10.0
99,0.298985954580453,0.43967105524653477,10.0
