gen,repertoire_diversity,opponent_diversity,hof_size
0,0.8472033412484574,0.45713233235486495,10.0
1,0.8465662663302174,0.43969723672687344,10.0
2,0.8062179872786519,0.4565846369020619,10.0
3,0.7240205770828846,0.4339958274956956,10.0
4,0.6058442851257034,0.41468615361000183,10.0
5,0.5141780114498538,0.42228550984829993,10.0
6,0.5144577338431876,0.408615695716819,10.0
7,0.46538829695333667,0.391459611678981,10.0
8,0.3960191742775309,0.3960209227593684,10.0
9,0.39174323439421144,0.40910417889085504,10.0
10,0.457730762070759,0.41641105189145866,10.0
11,0.40836403711764885,0.40732487940896506,10.0
12,0.5119691824990514,0.4077221863555227,10.0
13,0.3969594638144284,0.4150871291653842,10.0
14,0.42499120647614835,0.40938461678364246,10.0
15,0.3447634016805038,0.4021920231973281,10.0
16,0.360674396727937,0.40825941655953724,10.0
17,0.37205521226650623,0.4109721223417961,10.0
18,0.31416905707106924,0.40033967938387277,10.0
19,0.412321386791087,0.4215917118741396,10.0
20,0.33711790557324095,0.42508735449606594,10.0
21,0.3871464481845585,0.41197738241744053,10.0
22,0.2994747319152283,0.42284023272510807,10.0
23,0.3379025202485308,0.41127342394120897,10.0
24,0.4054964896592426,0.3989888903022562,10.0
25,0.35234217541242346,0.3908811512579725,10.0
26,0.3904211483015639,0.40856836898209253,10.0
27,0.33560063204833046,0.39728940936497165,10.0
28,0.4000675958663463,0.4075552751417385,10.0
29,0.43589545072592273,0.4106770863281458,10.0
30,0.3638329987508925,0.40609026100940315,10.0
31,0.41617229426073415,0.39930379094684393,10.0
32,0.3495041853898348,0.39092851880475055,10.0
33,0.2711661581273276,0.3967294332570165,10.0
34,0.41296902924402845,0.4012794659010558,10.0
35,0.3138793069503905,0.42390909846223435,10.0
36,0.4440323622695034,0.42151682353408687,10.0
37,0.26966853983423283,0.4203226929564847,10.0
38,0.4248828935721181,0.4161874106105426,10.0
39,0.2762211960840182,0.3956585515002722,10.0
40,0.39738204208335715,0.4033492687807021,10.0
41,0.3119242583704812,0.4129597551912688,10.0
42,0.425712595599917,0.3991471568686379,10.0
43,0.24576851318129478,0.3952855398211854,10.0
44,0.4516783685106679,0.41131882089042404,10.0
45,0.24993498050017618,0.4146854056332523,10.0
46,0.5197247325197349,0.4114383011752838,10.0
47,0.3147346335795138,0.3985189105644336,10.0
48,0.21021899728889984,0.3894725264776373,10.0
49,0.5062700227494438,0.3895120115803083,10.0
50,0.241753664488286,0.3899794634479479,10.0
51,0.35060159313902833,0.3934073364531339,10.0
52,0.33171095017256647,0.38692727939993826,10.0
53,0.33388851787140456,0.396220775180483,10.0
54,0.348335026062968,0.4027846981360976,10.0
55,0.33764326237681336,0.4098290594899295,10.0
56,0.3507572561856723,0.42928387111257094,10.0
57,0.3257426044535984,0.42185704666040297,10.0
58,0.4283854435937193,0.42443122305554903,10.0
59,0.30640436973256807,0.42145624771289725,10.0
