metric,method_a,method_b,mean_a,mean_b,delta,wilcoxon_p,A12,significant_p05
heldout_uniform_mean,most_played_baseline,RANDOM_SEARCH,0.4945995274051817,0.518179116742068,-0.023579589336886253,1.862645149230957e-08,0.0,True
heldout_uniform_mean,most_played_baseline,GREEDY_HILLCLIMB,0.4945995274051817,0.5217603321053825,-0.027160804700200825,9.407856443317832e-06,0.0,True
heldout_uniform_mean,most_played_baseline,STATIC,0.4945995274051817,0.5220691295447244,-0.027469602139542693,6.790497000279519e-06,0.0,True
heldout_uniform_mean,most_played_baseline,COEVOLVE,0.4945995274051817,0.5227211047403707,-0.028121577335188996,8.307521930485842e-06,0.0,True
heldout_uniform_mean,RANDOM_SEARCH,GREEDY_HILLCLIMB,0.518179116742068,0.5217603321053825,-0.0035812153633145716,2.9802322387695312e-08,0.028888888888888888,True
heldout_uniform_mean,RANDOM_SEARCH,STATIC,0.518179116742068,0.5220691295447244,-0.0038900128026564396,6.51925802230835e-08,0.024444444444444446,True
heldout_uniform_mean,RANDOM_SEARCH,COEVOLVE,0.518179116742068,0.5227211047403707,-0.004541987998302743,1.6763806343078613e-08,0.0,True
heldout_uniform_mean,GREEDY_HILLCLIMB,STATIC,0.5217603321053825,0.5220691295447244,-0.000308797439341868,0.2801380971349857,0.3383333333333333,False
heldout_uniform_mean,GREEDY_HILLCLIMB,COEVOLVE,0.5217603321053825,0.5227211047403707,-0.0009607726349881718,0.0034034180591257374,0.2127777777777778,True
heldout_uniform_mean,STATIC,COEVOLVE,0.5220691295447244,0.5227211047403707,-0.0006519751956463038,0.3130731091069777,0.425,False
heldout_worst_band,most_played_baseline,RANDOM_SEARCH,0.4898914149981983,0.5094202659338011,-0.01952885093560275,1.862645149230957e-08,0.0,True
heldout_worst_band,most_played_baseline,GREEDY_HILLCLIMB,0.4898914149981983,0.5135568208664254,-0.023665405868227074,9.407856443317832e-06,0.0,True
heldout_worst_band,most_played_baseline,STATIC,0.4898914149981983,0.5141700923234572,-0.0242786773252589,6.790497000279519e-06,0.0,True
heldout_worst_band,most_played_baseline,COEVOLVE,0.4898914149981983,0.5142300241692166,-0.024338609171018266,8.307521930485842e-06,0.0,True
heldout_worst_band,RANDOM_SEARCH,GREEDY_HILLCLIMB,0.5094202659338011,0.5135568208664254,-0.004136554932624326,1.6763806343078613e-08,0.0,True
heldout_worst_band,RANDOM_SEARCH,STATIC,0.5094202659338011,0.5141700923234572,-0.004749826389656153,1.4901161193847656e-08,0.0,True
heldout_worst_band,RANDOM_SEARCH,COEVOLVE,0.5094202659338011,0.5142300241692166,-0.004809758235415518,1.30385160446167e-08,0.0,True
heldout_worst_band,GREEDY_HILLCLIMB,STATIC,0.5135568208664254,0.5141700923234572,-0.0006132714570318276,0.008766771809941412,0.2683333333333333,True
heldout_worst_band,GREEDY_HILLCLIMB,COEVOLVE,0.5135568208664254,0.5142300241692166,-0.0006732033027911921,0.007132684072011154,0.235,True
heldout_worst_band,STATIC,COEVOLVE,0.5141700923234572,0.5142300241692166,-5.99318457593645e-05,0.8456680285795474,0.4872222222222222,False
