gen,repertoire_diversity,opponent_diversity,hof_size
0,0.6318486669957034,0.43371634456589625,5.0
1,0.7972311484294252,0.37565876162463774,5.0
2,0.8274553660317638,0.3493960305693934,5.0
3,0.800671681250653,0.3253537755087205,5.0
4,0.7518956854716072,0.30971488753400417,5.0
5,0.6912755819446925,0.29798325331120806,5.0
6,0.6286086371643513,0.2921259918774849,5.0
7,0.5768315342723783,0.2938864200935633,5.0
8,0.5651107641094476,0.28473104016716394,5.0
9,0.5549214832557874,0.27717105742772713,5.0
10,0.5234806410968328,0.276115578143035,5.0
11,0.4837022007970692,0.2791578994955356,5.0
12,0.4514706821394381,0.27902525927397476,5.0
13,0.4340161189637543,0.28165611811050617,5.0
14,0.43209150478389247,0.2812530659700772,5.0
15,0.4181701696662979,0.27426877141343453,5.0
16,0.4167063472234126,0.27785968498581576,5.0
17,0.4233752735454859,0.27661727489197063,5.0
18,0.3949004252242511,0.2812176407022705,5.0
19,0.40589153605095707,0.2778497278145637,5.0
20,0.41865632609020254,0.2774258742717255,5.0
21,0.41770464123368367,0.28509531070962,5.0
22,0.42866538952670136,0.28305544303669694,5.0
23,0.4348296141184095,0.2869843656097132,5.0
24,0.4235326928538475,0.28629752222960075,5.0
25,0.43335257477819306,0.28353967050030776,5.0
26,0.42420610030882394,0.2776685408515356,5.0
27,0.4235482903027469,0.26834210888863724,5.0
28,0.4144288973804884,0.27704374574918966,5.0
29,0.41906777327759753,0.27731425572130836,5.0
30,0.42865560767015837,0.2751709247781892,5.0
31,0.4238073254603415,0.27270189649877186,5.0
32,0.41753338378608856,0.27270216581042994,5.0
33,0.4077380986667384,0.28338256091822706,5.0
34,0.43254968602777194,0.28368968548024565,5.0
35,0.412649208782986,0.2827479589675575,5.0
36,0.4217207184715535,0.28152411709530617,5.0
37,0.4111957242536513,0.2812778199812483,5.0
38,0.40987390936369955,0.28816982101143646,5.0
39,0.4203507969677735,0.28847265239884456,5.0
40,0.41543584624458973,0.279041504606539,5.0
41,0.4010614478963177,0.2769298147133595,5.0
42,0.3741014312307297,0.2719582315396929,5.0
43,0.37956050490753873,0.2708591593838104,5.0
44,0.36776012687231585,0.2714343765025274,5.0
45,0.37526139369486594,0.278385956248894,5.0
46,0.3541691378193683,0.2758536449504207,5.0
47,0.338540601634046,0.2791532719856161,5.0
48,0.3643765374130945,0.28280231012602447,5.0
49,0.3579908331649803,0.29445644062474163,5.0
