metric,method,mean,std,median,wilcoxon_p_vs_STATIC,A12_vs_STATIC
heldout_uniform_mean,most_played_baseline,0.4957890488241229,5.745950043620392e-17,0.49578904882412295,0.00018310546875,0.0
heldout_uniform_mean,GREEDY_HILLCLIMB,0.5257408916282668,0.01188255228314168,0.5194732324556015,1.0,0.5022222222222222
heldout_uniform_mean,STATIC,0.5296191931837649,0.01223549237143054,0.5203704253303618,,
heldout_uniform_mean,COEVOLVE,0.5290074294411589,0.012892997785817808,0.5202618125601056,0.803955078125,0.4533333333333333
heldout_worst_band,most_played_baseline,0.49212096107192677,5.745950043620392e-17,0.4921209610719267,0.00018310546875,0.0
heldout_worst_band,GREEDY_HILLCLIMB,0.519370013320729,0.008607440161823177,0.5147475221453044,0.97796630859375,0.5511111111111111
heldout_worst_band,STATIC,0.5218063566112786,0.009138470848643224,0.5150353241111004,,
heldout_worst_band,COEVOLVE,0.5210800370929759,0.009564006071794725,0.5147330985033274,1.0,0.4177777777777778
