gen,repertoire_diversity,opponent_diversity,hof_size
0,0.6162170913849613,0.43638043250125974,5.0
1,0.7525269251222182,0.3942897930760395,5.0
2,0.792455779294644,0.37113516074057434,5.0
3,0.7908558703118618,0.35288076994589634,5.0
4,0.7643549573391143,0.34230208135765566,5.0
5,0.7197189289390334,0.3282966790133904,5.0
6,0.6587388887795604,0.31379434610712215,5.0
7,0.6139793954424833,0.3090087834762424,5.0
8,0.5808702640385592,0.3040352233727463,5.0
9,0.5498702633450462,0.30360174380587807,5.0
10,0.5172045384601719,0.30188991030386675,5.0
11,0.489063765507181,0.30240074069702183,5.0
12,0.475071747831617,0.3023068816217018,5.0
13,0.44559017674234797,0.3029835485641786,5.0
14,0.4284848822826046,0.3034241186882077,5.0
15,0.41881497472963203,0.30189990487988083,5.0
16,0.41752452351110975,0.2968744611658499,5.0
17,0.39932293599939706,0.289031694717215,5.0
18,0.38281198897653107,0.29601437633670735,5.0
19,0.3935543799108763,0.302654633604771,5.0
20,0.38787379778227093,0.30165989581011127,5.0
21,0.38961775197271076,0.301254850950382,5.0
22,0.3749110288256097,0.31019360743031366,5.0
23,0.37898888538761866,0.31113444326138545,5.0
24,0.3725521612240859,0.30822575435836347,5.0
25,0.36858611214789516,0.3038840021133099,5.0
26,0.3747167739138673,0.3031191530139667,5.0
27,0.3656898412044519,0.3038178726995899,5.0
28,0.3564497801883334,0.3030650727108844,5.0
29,0.3594411176821602,0.29006010763901774,5.0
30,0.3475851187412013,0.30345136688135876,5.0
31,0.3547199613790245,0.30123141214681826,5.0
32,0.3451819492091214,0.2985836425008286,5.0
33,0.3259050313055798,0.30441484095026067,5.0
34,0.33760667243062387,0.3005051667454202,5.0
35,0.31313312929654075,0.29532799470159943,5.0
36,0.29940910877687116,0.302826347731099,5.0
37,0.3006050933066712,0.3032992782968488,5.0
38,0.3048638329793768,0.30119051681060927,5.0
39,0.3030972186725285,0.2996148979939303,5.0
40,0.2978736801571179,0.3053920241049043,5.0
41,0.30097738811311436,0.296799749244949,5.0
42,0.2688648305631658,0.3011162907024877,5.0
43,0.2539687746903352,0.30389068349680365,5.0
44,0.26484934868163473,0.31155156796120004,5.0
45,0.2513524080440464,0.3075905188666079,5.0
46,0.24773954735212592,0.30415790195013886,5.0
47,0.25464209760732853,0.29857594446933405,5.0
48,0.26026566425853725,0.30639967871225776,5.0
49,0.22927563924024455,0.3095526605919756,5.0
