gen,repertoire_diversity,opponent_diversity,hof_size
0,0.8558711497562226,0.5230548139847644,10.0
1,0.8525678841264157,0.5292531840115927,10.0
2,0.7761017347167953,0.5190709718398167,10.0
3,0.6029259195055766,0.5137831879084899,10.0
4,0.48222240754887885,0.5224080031888289,10.0
5,0.44819466773968303,0.5266338758473285,10.0
6,0.4445071518111524,0.5259666183860805,10.0
7,0.4275369219653658,0.5266651680544184,10.0
8,0.44703161325891116,0.5265915087547846,10.0
9,0.4119224741169746,0.5349977493869801,10.0
10,0.42160437573043186,0.5363716325319794,10.0
11,0.4088544450202471,0.5305357934051342,10.0
12,0.3884833276723392,0.5301689517673512,10.0
13,0.4185385307689686,0.5330387102615511,10.0
14,0.3990794519419321,0.5289018090405306,10.0
15,0.4090649146378333,0.5263386716514007,10.0
16,0.386752882086995,0.5302820927273217,10.0
17,0.4053808324695812,0.5272842962397891,10.0
18,0.3649646765953167,0.5281404140616438,10.0
19,0.4315847144570431,0.5328102517266251,10.0
20,0.3767807384205024,0.5283465008578366,10.0
21,0.43254348553158906,0.5309222768896384,10.0
22,0.32328228578545565,0.5351077639373208,10.0
23,0.4218922009534139,0.535230556043226,10.0
24,0.3481195642141161,0.5313394487141204,10.0
25,0.43384135107308275,0.5364057292213534,10.0
26,0.3321300036409715,0.5254292962399518,10.0
27,0.42643445551485787,0.5324052573041873,10.0
28,0.350663549741234,0.5313722114184775,10.0
29,0.4176234434433575,0.5253932234438854,10.0
30,0.3691580491580325,0.5307085203934667,10.0
31,0.3763824130737788,0.5266441216843545,10.0
32,0.38494815934703913,0.5345660246594676,10.0
33,0.40144254392044026,0.5335488056356446,10.0
34,0.36251364528026225,0.5338475475132677,10.0
35,0.34926454665189827,0.5301353883393916,10.0
36,0.38216721355241245,0.5287954327240352,10.0
37,0.3523909074884901,0.5394489173842524,10.0
38,0.3771458957165536,0.5306793920634667,10.0
39,0.3621937837110068,0.5285263261823814,10.0
40,0.35996195471774717,0.5354665976670298,10.0
41,0.3609806238810362,0.5294885500230908,10.0
42,0.35943855005287534,0.5272524309470814,10.0
43,0.370946588395518,0.5376249865860588,10.0
44,0.3622029702145378,0.5250473582959793,10.0
45,0.3642549475069009,0.5259685613666796,10.0
46,0.35883280055815425,0.5363255812023306,10.0
47,0.3529887338404567,0.5284223391508489,10.0
48,0.37144126151309703,0.5243517357623243,10.0
49,0.3365168729175494,0.5285578553758739,10.0
50,0.33845056124164663,0.5340300841276927,10.0
51,0.37138357358788726,0.5285867970464405,10.0
52,0.3498461372826274,0.5225774640731424,10.0
53,0.3585769184177405,0.5271739538684582,10.0
54,0.35448644448881866,0.52440916827805,10.0
55,0.36030698775626924,0.5279883120874077,10.0
56,0.36965699498622395,0.5346242413726106,10.0
57,0.342650109677432,0.5359524470568825,10.0
58,0.3780740007710513,0.5303825841885593,10.0
59,0.349302491625374,0.5344172658250544,10.0
