gen,repertoire_diversity,opponent_diversity,hof_size
0,0.8526096337432711,0.5241907485851454,10.0
1,0.8432660519615015,0.5329991411622224,10.0
2,0.7722967746590951,0.5287377848356462,10.0
3,0.6341629577754223,0.5328823723501593,10.0
4,0.5403964173282961,0.5283997884905729,10.0
5,0.5072235785211121,0.5366220663981118,10.0
6,0.42775988953434,0.5314107860282619,10.0
7,0.4230526054987326,0.5432311705164588,10.0
8,0.44715463168713093,0.5418547961906317,10.0
9,0.3610219126886615,0.5375724337602112,10.0
10,0.44091115540609294,0.535872290934072,10.0
11,0.372402968005022,0.5268752467302357,10.0
12,0.407243549644917,0.5261067935672854,10.0
13,0.3992299580545999,0.520389449655426,10.0
14,0.42305464166163415,0.5246591465436775,10.0
15,0.40678135698099843,0.5328853066357565,10.0
16,0.4327185932420654,0.5369162406285696,10.0
17,0.4083942994881989,0.5316153766799907,10.0
18,0.4431154945062529,0.5360815373943167,10.0
19,0.3554206528297028,0.5272227005264677,10.0
20,0.4324912926183975,0.5290473751123879,10.0
21,0.3211081849802106,0.5341296931133642,10.0
22,0.47936741228252894,0.5236319790858104,10.0
23,0.35111397906113295,0.5307685639472665,10.0
24,0.46636915458283335,0.5325378012828637,10.0
25,0.3157825659807034,0.5361685664747554,10.0
26,0.43195240789693556,0.5331393854109325,10.0
27,0.3345101116073003,0.5289978378097415,10.0
28,0.4302782416937968,0.5346768190660761,10.0
29,0.33931828501100697,0.532567332760234,10.0
30,0.405256713567359,0.5269949678737377,10.0
31,0.3594066017495305,0.531130630262626,10.0
32,0.4094823975601102,0.5260304017614226,10.0
33,0.3496498134230038,0.527697404068025,10.0
34,0.4276071363464346,0.5281933908681188,10.0
35,0.34133644971461613,0.5312861869168282,10.0
36,0.40680104055390665,0.5229685826405263,10.0
37,0.37716544449437517,0.5113313853778542,10.0
38,0.3884253483922881,0.5226950388958971,10.0
39,0.38461304190157275,0.5327718384793442,10.0
40,0.3754347865596569,0.5528325525572818,10.0
41,0.3822214776505907,0.5363445466086486,10.0
42,0.37056165502676003,0.5244249286371424,10.0
43,0.35026742066252703,0.5239209346469904,10.0
44,0.3715482280754338,0.52128445280607,10.0
45,0.3530770253235824,0.5249224461769421,10.0
46,0.38230000788636426,0.5317840415119914,10.0
47,0.34822780931524205,0.5291571070469056,10.0
48,0.38447882995347765,0.5295909836195266,10.0
49,0.33617878022907294,0.5236535028287942,10.0
50,0.3948939872348908,0.5322523257062618,10.0
51,0.36147917772469956,0.5233781434378135,10.0
52,0.37796837953742907,0.5255772871911428,10.0
53,0.27324259915838495,0.5350786635745983,10.0
54,0.4154466285574991,0.5305732042645213,10.0
55,0.2854278608170109,0.5294944315309581,10.0
56,0.4174929146301524,0.5356493809445966,10.0
57,0.30479480126292413,0.5190145887410663,10.0
58,0.4079139830358485,0.5139225783980795,10.0
59,0.34367500849722066,0.5299712227005364,10.0
60,0.37175672422257194,0.5378833502331105,10.0
61,0.3415637948432652,0.5282383104848678,10.0
62,0.350753788831213,0.525321848432199,10.0
63,0.34184710068310104,0.5291191025499284,10.0
64,0.375602627473972,0.5373864309651722,10.0
65,0.34210636886538176,0.5342542561352915,10.0
66,0.38701383307211673,0.5214854065496588,10.0
67,0.32935260297300145,0.5297932898314008,10.0
68,0.3446069767236954,0.5317680981970985,10.0
69,0.3593738829238148,0.5274225863940467,10.0
70,0.3488427930558465,0.5342278739539466,10.0
71,0.3359904782691451,0.52517757129761,10.0
72,0.36721840860395927,0.5360299053785642,10.0
73,0.34819419708376986,0.5389684118104812,10.0
74,0.34309615003091615,0.5280796047137774,10.0
75,0.35780787514842133,0.5339588781991994,10.0
76,0.32269544638810516,0.5368447963183068,10.0
77,0.349250745171377,0.5331597371782063,10.0
78,0.3369244938350645,0.5328071393233279,10.0
79,0.3347594322213149,0.5356788295066702,10.0
80,0.3225783454419614,0.5347068577302523,10.0
81,0.3767004429287513,0.5385133131491497,10.0
82,0.3054985018683446,0.5320873055535963,10.0
83,0.367135275789322,0.525014083197217,10.0
84,0.31804323138179696,0.5270145366018085,10.0
85,0.3711384727481382,0.5358490223119391,10.0
86,0.30613405732594,0.5344197343502446,10.0
87,0.3590443052742826,0.5312847514260084,10.0
88,0.3318077280311015,0.5376018131848105,10.0
89,0.3613400791018177,0.5285477505873473,10.0
90,0.3262567057048527,0.5260287559452929,10.0
91,0.3586391226922028,0.5296773767776337,10.0
92,0.3379216788035028,0.5335551758548348,10.0
93,0.33668063541735255,0.5376363753825768,10.0
94,0.3536217195323678,0.53512981793231,10.0
95,0.34539343963901586,0.5226085434609333,10.0
96,0.3253381016658285,0.5312680491267313,10.0
97,0.3755625182799481,0.5272832878021222,10.0
98,0.3085860556379485,0.5291305848123051,10.0
99,0.3930543096857294,0.5302700694119248,10.0
